coldata$id X3543.CF.1 X3543.CF.198 X3543.CF.221 X3543.CF.274 X3543.CF.249 X3543.CF.145 X3543.CF.294 X3543.CF.253 X3543.CF.201
ENSG00000239648 0 0 1 0 2 0 0 0 0
ENSG00000239650 1 0 0 5 0 0 4 3 0
ENSG00000239653 81 92 90 65 141 44 169 212 126
ENSG00000239665 42 97 103 71 155 46 145 182 163
ENSG00000239670 1 4 1 3 7 0 2 4 1
ENSG00000239671 0 0 0 0 0 0 0 3 0
ENSG00000239672 28 35 45 77 90 114 30 103 62
ENSG00000239686 13 13 1 0 0 0 1 1 3
ENSG00000239689 0 0 0 0 2 0 0 0 0
ENSG00000239696 0 0 0 0 0 0 1 3 1
ENSG00000239697 186 272 205 293 293 313 312 540 304
ENSG00000239699 3 0 0 0 0 0 0 0 0
ENSG00000239701 0 0 0 0 0 0 1 0 0
ENSG00000239704 4 11 13 25 3 0 58 4 2
ENSG00000239705 0 9 1 3 0 3 0 0 0
ENSG00000239713 307 345 609 778 1276 791 922 1046 622
ENSG00000239719 5 9 4 12 9 2 1 13 5
ENSG00000239732 20 42 0 20 38 46 11 0 0
ENSG00000239736 1 0 0 0 4 0 2 5 0
ENSG00000239742 5 1 0 0 1 0 0 4 10
ENSG00000239744 0 0 0 0 0 0 0 0 0
ENSG00000239763 10 9 3 8 8 0 6 15 5
ENSG00000239775 8 0 0 0 0 20 0 11 0
ENSG00000239779 99 149 148 163 126 92 124 221 108
ENSG00000239780 0 0 0 0 0 0 0 0 0
ENSG00000239789 32 57 8 18 71 23 46 40 29
ENSG00000239791 5 21 0 0 0 19 0 5 0
ENSG00000239794 0 0 2 0 7 2 0 1 3
ENSG00000239797 0 0 0 0 0 0 0 0 6
ENSG00000239801 0 0 1 0 7 0 1 7 0
ENSG00000239810 0 0 0 0 0 0 0 0 0
ENSG00000239820 0 0 0 0 0 0 0 0 0
ENSG00000239827 1 11 9 3 9 2 3 5 6
ENSG00000239828 1 0 3 1 0 0 0 0 0
ENSG00000239830 0 0 0 0 0 0 0 0 0
ENSG00000239831 0 0 0 0 1 0 0 0 1
ENSG00000239835 10 4 15 15 14 9 21 32 7
ENSG00000239839 288 1 0 208 0 1 103 0 35
ENSG00000239840 0 1 8 0 4 0 1 11 0
ENSG00000239855 0 0 0 0 0 30 0 1 0
ENSG00000239856 0 0 0 0 1 0 1 0 0
ENSG00000239857 108 134 131 102 216 101 215 305 169
ENSG00000239862 0 0 0 0 0 2 0 0 0
ENSG00000239868 0 2 1 0 1 0 0 1 3
ENSG00000239873 2 5 0 0 0 0 1 0 2
ENSG00000239880 0 0 0 0 0 0 0 0 0
ENSG00000239883 41 104 62 45 107 22 62 117 68
ENSG00000239884 0 1 0 0 0 0 0 0 0
ENSG00000239887 8 5 5 3 2 1 4 11 3
ENSG00000239888 0 0 0 0 0 0 0 0 0
ENSG00000239899 144 57 94 165 104 40 45 113 44
ENSG00000239900 286 354 226 324 483 345 358 597 447
ENSG00000239906 0 0 0 1 4 4 3 3 10
ENSG00000239911 53 44 40 50 24 14 28 30 38
ENSG00000239917 3 0 4 0 1 0 2 2 0
ENSG00000239920 663 7 132 2408 101 28 22 7 4
ENSG00000239921 0 0 0 1 0 1 0 0 0
ENSG00000239930 2 0 3 0 0 0 0 0 0
ENSG00000239932 0 0 0 0 0 0 0 0 0
ENSG00000239941 0 0 0 2 1 0 0 0 0
ENSG00000239945 5 13 6 3 13 12 17 5 1
ENSG00000239946 0 0 0 0 0 0 0 0 0
ENSG00000239948 19 5 0 3 1 0 2 2 1
ENSG00000239951 0 2 0 0 0 152 0 74 0
ENSG00000239953 0 0 0 1 0 0 0 5 0
ENSG00000239958 0 0 0 0 0 1 0 0 0
ENSG00000239959 0 2 0 1 5 1 0 3 0
ENSG00000239961 0 22 0 67 30 10 29 27 29
ENSG00000239964 0 1 5 0 4 1 2 3 4
ENSG00000239969 0 30 11 6 6 12 19 26 18
ENSG00000239975 0 0 0 0 0 5 0 0 0
ENSG00000239981 0 0 0 0 0 0 0 0 0
ENSG00000239992 0 0 0 0 0 0 0 0 0
ENSG00000239998 661 760 728 610 859 581 848 1203 900
ENSG00000240002 0 0 1 3 8 0 5 6 5
ENSG00000240003 0 3 2 0 0 3 1 0 0
ENSG00000240005 0 0 0 2 1 2 4 6 0
ENSG00000240012 1 0 4 3 1 0 4 1 0
ENSG00000240014 0 0 0 0 0 0 3 0 0
ENSG00000240015 0 0 0 0 0 0 0 0 0
ENSG00000240021 1 0 0 0 0 0 0 0 0
ENSG00000240024 19 24 14 13 17 14 11 27 16
ENSG00000240031 0 0 0 0 0 0 0 4 0
ENSG00000240036 0 0 3 9 2 0 0 7 2
ENSG00000240038 59 173 99 76 107 40 157 139 160
ENSG00000240047 5 0 2 3 2 0 0 4 6
ENSG00000240048 0 6 0 0 6 0 0 6 0
ENSG00000240053 79 125 41 33 81 8 60 108 75
ENSG00000240057 6 2 3 2 0 2 2 2 3
ENSG00000240063 0 2 0 0 0 0 0 0 0
ENSG00000240065 208 369 332 542 1010 596 802 1052 622
ENSG00000240074 0 1 0 8 6 0 0 3 4
ENSG00000240083 0 0 0 0 3 0 1 0 0
ENSG00000240086 4 5 0 0 2 0 0 0 0
ENSG00000240087 29 27 24 53 59 13 20 65 45
ENSG00000240093 2 6 0 1 2 0 2 3 2
ENSG00000240096 0 0 0 0 0 2 1 0 0
ENSG00000240097 6 0 0 0 0 0 0 2 0
ENSG00000240103 1 0 0 0 0 10 0 0 0
ENSG00000240106 0 0 0 0 1 0 0 0 0
ENSG00000240108 0 1 0 0 1 0 0 1 0
ENSG00000240122 1 0 3 5 5 2 1 4 6
ENSG00000240125 0 0 0 0 3 0 0 0 0
ENSG00000240132 15 9 7 9 21 7 10 18 5
ENSG00000240135 0 0 0 0 1 0 0 0 0
ENSG00000240137 9 22 7 5 16 6 8 27 8
ENSG00000240138 0 0 2 0 0 0 0 0 0
ENSG00000240143 3 0 0 0 3 0 0 0 1
ENSG00000240159 0 0 0 0 0 0 0 0 0
ENSG00000240160 0 0 0 0 0 0 0 0 0
ENSG00000240163 0 6 0 0 0 0 1 0 1
ENSG00000240167 0 6 0 0 2 0 7 0 0
ENSG00000240180 0 0 0 0 0 0 0 0 0
ENSG00000240183 0 0 0 0 0 0 0 0 0
ENSG00000240184 15 6 1 10 29 10 17 5 10
ENSG00000240199 0 0 0 3 0 0 0 0 0
ENSG00000240204 2 0 1 2 3 3 5 1 0
ENSG00000240207 5 6 14 10 4 2 10 22 13
ENSG00000240210 0 0 0 0 4 0 0 0 3
ENSG00000240215 1 0 0 0 0 0 0 0 0
ENSG00000240216 0 0 3 0 0 0 1 3 0
ENSG00000240219 3 1 7 0 7 5 2 15 4
ENSG00000240225 106 50 69 61 47 21 32 58 44
ENSG00000240230 204 338 218 215 309 172 326 465 272
ENSG00000240231 4 15 16 6 28 8 15 7 6
ENSG00000240233 1 1 0 0 0 0 0 2 1
ENSG00000240237 0 0 0 0 0 0 0 0 0
ENSG00000240240 0 0 3 1 2 0 0 0 6
ENSG00000240244 3 2 5 0 0 1 0 9 0
ENSG00000240247 627 0 78 217 0 0 0 0 12
ENSG00000240253 0 0 1 0 0 10 5 0 3
ENSG00000240254 0 0 0 0 0 0 0 0 0
ENSG00000240265 0 3 10 8 1 1 1 7 5
ENSG00000240270 0 0 2 0 0 0 0 0 0
ENSG00000240280 0 0 1 0 0 0 0 0 0
ENSG00000240288 33 82 58 45 108 35 109 115 62
ENSG00000240291 1 19 0 5 16 0 11 13 6
ENSG00000240294 0 0 0 11 0 0 0 0 0
ENSG00000240299 0 0 0 0 1 0 3 0 0
ENSG00000240303 50 158 49 82 128 4 75 161 114
ENSG00000240305 0 0 0 0 0 0 0 3 0
ENSG00000240311 0 0 0 0 2 0 3 0 0
ENSG00000240317 0 0 0 0 0 0 0 4 0
ENSG00000240322 0 0 0 2 7 0 0 1 0
ENSG00000240328 1 0 3 0 7 0 8 3 1
ENSG00000240338 2 0 0 0 0 0 0 0 0
ENSG00000240342 662 633 649 546 1244 1149 336 626 1079
ENSG00000240344 48 39 54 59 107 62 35 113 50
ENSG00000240350 0 3 4 5 2 4 5 8 4
ENSG00000240356 388 208 266 275 34 33 16 14 105
ENSG00000240361 0 0 0 0 0 0 0 0 0
ENSG00000240366 0 0 1 0 0 0 0 2 0
ENSG00000240370 23 46 36 32 35 27 23 47 29
ENSG00000240371 0 1 1 3 2 0 0 0 0
ENSG00000240373 2 0 0 0 1 0 0 0 1
ENSG00000240374 0 0 0 0 0 0 1 1 0
ENSG00000240376 0 1 3 0 1 0 0 2 2
ENSG00000240382 0 0 0 0 0 48 0 1 0
ENSG00000240392 0 0 0 4 0 1 0 0 0
ENSG00000240395 16 14 25 42 42 17 17 21 45
ENSG00000240399 17 17 5 12 7 8 15 19 10
ENSG00000240401 6 10 17 27 8 0 4 12 6
ENSG00000240403 1 6 5 13 27 17 17 41 23
ENSG00000240405 1 0 0 0 0 0 0 0 0
ENSG00000240409 0 0 1 0 1 0 0 0 0
ENSG00000240418 5 6 4 0 6 0 8 11 4
ENSG00000240423 0 0 0 0 0 7 0 0 0
ENSG00000240429 40 70 53 53 133 22 83 117 53
ENSG00000240435 0 3 2 4 0 0 0 5 4
ENSG00000240436 0 0 0 0 4 0 0 4 0
ENSG00000240441 0 0 3 0 0 0 1 0 2
ENSG00000240443 0 0 0 0 0 0 0 0 0
ENSG00000240445 40 82 46 75 96 25 63 100 71
ENSG00000240449 6 0 0 0 0 0 0 0 0
ENSG00000240452 0 0 0 0 0 0 2 2 0
ENSG00000240463 1 19 6 1 10 3 2 15 6
ENSG00000240474 0 0 0 0 0 0 7 0 0
ENSG00000240476 0 0 0 0 0 2 0 3 0
ENSG00000240480 0 0 0 3 0 0 0 0 0
ENSG00000240487 0 1 0 8 5 0 6 4 10
ENSG00000240489 12 9 4 11 12 2 5 12 15
ENSG00000240490 0 1 0 0 0 1 1 1 1
ENSG00000240494 5 21 0 0 0 0 0 0 0
ENSG00000240497 14 5 11 5 2 3 0 3 1
ENSG00000240498 38 52 51 55 66 29 37 89 32
ENSG00000240502 0 0 0 0 0 0 2 3 1
ENSG00000240505 5 0 0 0 0 13 0 2 0
ENSG00000240509 21 33 28 35 69 10 24 39 36
ENSG00000240518 0 0 0 0 0 0 0 0 0
ENSG00000240522 0 1 2 0 5 0 4 3 6
ENSG00000240527 3 4 0 1 0 1 0 1 0
ENSG00000240531 6 27 24 14 25 7 22 38 21
ENSG00000240535 0 1 0 5 8 3 4 1 0
ENSG00000240542 3 0 0 0 0 0 0 0 0
ENSG00000240549 0 0 7 2 1 0 0 0 2
ENSG00000240553 0 0 0 1 4 1 3 0 3
ENSG00000240563 20 50 3 50 33 11 26 124 11
ENSG00000240567 1 0 0 0 0 0 0 0 1
ENSG00000240571 0 0 2 0 0 0 0 0 0
ENSG00000240579 0 0 1 0 2 0 0 5 0
ENSG00000240583 76 12 31 88 4 10 1 10 1
ENSG00000240589 0 1 1 0 0 1 1 0 3
ENSG00000240591 6 25 14 5 27 3 8 8 6
ENSG00000240616 1 1 0 2 6 3 2 2 1
ENSG00000240622 0 0 0 2 1 0 0 0 0
ENSG00000240634 0 0 5 1 0 2 0 0 0
ENSG00000240661 4 0 0 9 0 1 0 0 0
ENSG00000240666 1 3 0 0 0 0 0 0 0
ENSG00000240667 0 0 0 0 0 0 0 0 0
ENSG00000240668 1 0 1 0 0 1 0 0 0
ENSG00000240669 7 5 0 14 1 2 4 4 6
ENSG00000240671 0 0 0 0 0 1 0 0 0
ENSG00000240673 0 0 0 0 6 0 0 0 0
ENSG00000240674 7 15 8 32 32 10 5 29 29
ENSG00000240677 0 0 0 0 0 13 3 0 0
ENSG00000240682 278 313 292 221 458 197 313 499 335
ENSG00000240694 46 1 1 2 0 0 5 4 0
ENSG00000240695 24 13 12 10 28 9 29 27 18
ENSG00000240698 0 3 0 0 0 0 0 0 0
ENSG00000240710 3 0 0 0 8 0 0 1 0
ENSG00000240718 0 0 2 0 0 0 0 0 0
ENSG00000240723 0 0 0 0 0 0 0 7 0
ENSG00000240729 16 12 12 3 12 1 14 8 9
ENSG00000240731 1 0 0 5 1 0 0 0 0
ENSG00000240733 7 2 0 4 0 0 0 0 0
ENSG00000240747 0 1 0 0 0 0 0 0 1
ENSG00000240750 0 0 3 0 0 0 1 0 0
ENSG00000240751 1 0 0 0 2 0 1 0 6
ENSG00000240759 0 0 1 1 1 1 0 2 1
ENSG00000240761 0 8 0 1 0 0 0 1 3
ENSG00000240764 8 2 4 0 7 7 16 5 0
ENSG00000240766 2 0 3 5 0 0 2 3 0
ENSG00000240767 0 2 0 0 0 0 1 0 0
ENSG00000240771 0 0 0 0 0 2 1 1 0
ENSG00000240776 2 3 2 5 2 1 0 0 2
ENSG00000240787 0 1 0 0 0 0 3 9 2
ENSG00000240790 0 0 0 2 0 0 6 0 0
ENSG00000240791 0 0 0 0 1 0 1 2 0
ENSG00000240792 0 0 0 0 0 2 0 0 0
ENSG00000240793 3 3 0 0 0 0 6 5 1
ENSG00000240801 0 0 0 3 0 0 0 0 0
ENSG00000240808 8 13 3 2 7 3 5 0 8
ENSG00000240809 0 0 1 0 0 0 1 0 0
ENSG00000240821 4 8 5 22 3 5 6 13 16
ENSG00000240823 0 0 1 0 1 0 0 3 0
ENSG00000240837 0 0 0 0 0 0 0 0 0
ENSG00000240849 435 310 498 297 362 252 261 520 312
ENSG00000240853 0 0 1 0 2 0 1 8 0
ENSG00000240854 0 0 0 3 0 4 0 0 0
ENSG00000240857 68 123 57 95 143 67 113 166 129
ENSG00000240859 63 31 44 81 51 17 46 39 52
ENSG00000240861 0 0 1 2 0 0 1 0 0
ENSG00000240864 0 0 0 0 0 21 0 0 0
ENSG00000240869 16 5 11 13 14 2 5 18 8
ENSG00000240870 0 0 1 0 0 0 0 2 0
ENSG00000240875 4 11 8 5 11 8 11 15 20
ENSG00000240877 0 0 0 0 0 0 0 0 0
ENSG00000240882 0 0 0 0 0 1 1 0 0
ENSG00000240888 0 0 0 0 1 0 0 6 0
ENSG00000240889 9 10 7 3 4 3 2 7 5
ENSG00000240890 0 5 13 5 0 7 9 9 12
ENSG00000240891 10 71 61 86 135 120 144 206 116
ENSG00000240893 0 1 0 0 0 0 0 0 0
ENSG00000240898 1 0 0 4 1 0 3 0 1
ENSG00000240905 9 2 8 0 3 6 1 4 8
ENSG00000240914 45 40 43 92 78 22 33 95 56
ENSG00000240925 1 4 2 8 4 1 2 3 0
ENSG00000240934 0 2 0 0 0 0 0 1 0
ENSG00000240935 0 0 0 0 0 0 0 1 0
ENSG00000240950 3 0 0 4 2 3 1 1 5
ENSG00000240954 0 1 5 1 2 0 1 2 2
ENSG00000240963 0 0 0 0 0 0 0 0 0
ENSG00000240964 0 0 0 0 0 0 0 0 0
ENSG00000240966 0 1 0 0 7 0 0 0 0
ENSG00000240970 0 2 0 0 0 0 0 0 1
ENSG00000240972 149 196 115 341 376 274 189 399 219
ENSG00000240974 5 1 0 0 0 0 0 0 0
ENSG00000240991 0 0 0 0 0 0 0 0 0
ENSG00000240996 0 1 0 0 0 0 0 0 0
ENSG00000241007 7 4 3 4 4 5 9 12 7
ENSG00000241014 3 9 3 18 34 0 29 0 11
ENSG00000241015 45 85 57 76 111 89 108 139 109
ENSG00000241020 3 10 4 0 1 0 6 0 0
ENSG00000241030 0 0 0 0 0 0 0 2 0
ENSG00000241052 0 0 0 0 0 0 0 0 0
ENSG00000241057 0 0 2 0 2 0 2 3 1
ENSG00000241058 48 81 47 61 140 20 74 135 80
ENSG00000241061 36 62 33 101 68 26 24 92 42
ENSG00000241067 0 0 0 0 2 0 0 0 0
ENSG00000241073 0 0 0 0 0 0 0 0 0
ENSG00000241081 21 22 19 31 48 7 16 48 35
ENSG00000241095 0 0 0 1 2 0 0 0 1
ENSG00000241106 4 10 3 0 9 23 12 70 11
ENSG00000241112 26 21 5 5 9 3 7 18 4
ENSG00000241120 2 13 6 1 11 0 6 14 4
ENSG00000241127 8 7 9 3 11 2 16 15 11
ENSG00000241128 0 0 0 0 0 0 0 0 0
ENSG00000241129 0 0 0 0 0 0 1 0 0
ENSG00000241134 0 0 0 3 7 2 2 4 8
ENSG00000241135 0 0 0 0 5 0 2 1 2
ENSG00000241136 0 0 0 0 2 0 1 0 1
ENSG00000241155 1 3 6 0 4 3 5 2 4
ENSG00000241157 3 0 0 1 1 0 5 3 3
ENSG00000241158 0 0 0 0 0 0 0 0 0
ENSG00000241159 1 0 0 0 0 0 0 1 0
ENSG00000241163 82 283 155 121 279 106 127 269 184
ENSG00000241169 0 0 0 0 0 0 0 0 0
ENSG00000241170 5 7 7 4 4 0 5 9 12
ENSG00000241172 1 0 0 0 0 0 0 0 0
ENSG00000241179 0 0 0 0 0 0 0 0 0
ENSG00000241185 0 0 0 0 0 0 0 0 2
ENSG00000241187 1 0 0 0 0 0 2 2 0
ENSG00000241188 0 0 0 0 0 0 0 0 2
ENSG00000241216 0 0 0 0 0 0 0 0 0
ENSG00000241217 0 0 0 0 2 0 0 1 1
ENSG00000241218 0 0 0 0 0 0 1 2 0
ENSG00000241219 0 1 1 0 5 0 0 0 3
ENSG00000241220 0 0 0 0 0 0 0 0 0
ENSG00000241226 2 0 0 0 1 0 0 0 0
ENSG00000241228 0 0 0 0 0 0 0 0 0
ENSG00000241230 0 0 1 2 0 0 0 4 0
ENSG00000241231 0 0 1 0 3 0 0 0 0
ENSG00000241233 0 0 0 1 0 0 0 0 0
ENSG00000241243 0 0 0 0 2 0 0 4 1
ENSG00000241244 0 0 0 0 0 2 0 3 0
ENSG00000241246 5 0 0 0 0 0 0 0 0
ENSG00000241255 1 0 0 0 0 0 0 2 0
ENSG00000241258 178 218 119 189 256 139 207 333 239
ENSG00000241269 1 0 8 0 3 0 0 2 0
ENSG00000241278 0 0 0 0 0 0 2 0 1
ENSG00000241280 5 9 0 7 40 7 8 18 6
ENSG00000241282 0 0 0 0 0 0 0 0 0
ENSG00000241288 1 2 1 4 0 1 9 0 3
ENSG00000241291 0 1 0 0 0 0 2 0 0
ENSG00000241293 0 0 0 0 2 0 0 1 0
ENSG00000241294 0 0 0 0 0 8 0 1 0
ENSG00000241295 0 0 1 0 0 0 3 2 0
ENSG00000241313 0 0 0 6 0 5 0 0 0
ENSG00000241316 2 3 1 0 11 0 5 10 5
ENSG00000241318 0 0 0 1 1 0 0 0 0
ENSG00000241319 1 6 0 0 0 0 3 3 1
ENSG00000241322 0 2 0 1 3 0 3 5 1
ENSG00000241326 1 0 5 0 2 0 0 0 3
ENSG00000241343 1392 2884 1722 2806 2802 2272 2233 3194 2949
ENSG00000241351 0 0 0 0 0 315 0 13 0
ENSG00000241352 0 0 0 1 2 0 1 0 0
ENSG00000241353 0 1 0 0 0 0 0 0 3
ENSG00000241357 0 0 1 0 1 0 0 1 0
ENSG00000241360 18 6 6 70 55 24 42 41 46
ENSG00000241361 0 0 0 0 0 0 0 9 0
ENSG00000241362 0 0 0 5 0 0 2 0 0
ENSG00000241370 39 57 45 42 61 55 48 82 58
ENSG00000241383 0 0 0 1 1 0 0 0 0
ENSG00000241395 0 0 1 0 1 0 0 0 1
ENSG00000241399 739 1160 932 1095 1025 462 583 1349 1160
ENSG00000241400 0 0 0 0 0 0 2 2 0
ENSG00000241404 5 22 0 12 11 2 3 8 12
ENSG00000241406 0 0 2 0 0 0 0 0 0
ENSG00000241409 0 7 2 3 2 0 1 2 2
ENSG00000241413 0 0 2 0 0 0 0 4 2
ENSG00000241418 0 0 0 0 0 0 0 0 0
ENSG00000241420 0 0 0 0 0 1 0 0 0
ENSG00000241429 25 8 27 5 20 3 25 19 20
ENSG00000241438 2 0 1 1 2 2 6 16 5
ENSG00000241449 0 5 0 0 4 0 8 4 0
ENSG00000241458 0 0 0 1 0 0 0 0 0
ENSG00000241461 2 2 1 0 0 0 0 7 0
ENSG00000241468 179 167 159 244 324 147 222 336 195
ENSG00000241469 3 0 0 0 0 0 0 0 0
ENSG00000241472 0 0 0 0 0 0 0 5 0
ENSG00000241473 1 0 0 0 0 0 0 0 0
ENSG00000241478 0 0 0 0 1 4 0 1 0
ENSG00000241484 0 1 0 0 4 7 7 5 0
ENSG00000241489 117 91 131 68 137 67 98 134 77
ENSG00000241490 0 11 0 14 5 2 3 6 8
ENSG00000241506 14 8 6 0 13 22 19 16 13
ENSG00000241511 0 8 2 5 14 2 0 0 1
ENSG00000241520 0 0 2 0 0 0 0 1 0
ENSG00000241525 2 2 8 0 3 0 1 1 1
ENSG00000241527 0 0 0 1 0 0 0 0 0
ENSG00000241529 3 3 5 7 3 1 2 5 3
ENSG00000241532 1 0 0 1 0 0 0 0 3
ENSG00000241535 1 13 3 0 9 0 10 22 13
ENSG00000241537 0 1 0 0 0 0 1 1 0
ENSG00000241544 2 7 0 0 1 0 0 7 0
ENSG00000241546 2 2 5 0 1 6 2 6 2
ENSG00000241547 3 18 4 11 2 2 4 8 3
ENSG00000241549 2 12 16 4 15 8 15 8 31
ENSG00000241553 1057 965 1364 961 1205 863 786 1592 992
ENSG00000241556 21 27 34 69 49 10 9 40 34
ENSG00000241560 5 14 30 20 51 12 35 62 42
ENSG00000241563 0 0 0 0 3 0 2 2 0
ENSG00000241568 0 0 0 0 0 0 1 0 1
ENSG00000241571 0 0 0 0 0 0 1 0 0
ENSG00000241577 0 0 3 0 2 0 0 1 0
ENSG00000241596 0 0 0 0 2 0 0 0 0
ENSG00000241597 2 1 1 0 0 0 6 0 1
ENSG00000241599 1 7 5 4 3 0 4 2 4
ENSG00000241607 0 0 0 0 0 0 0 5 0
ENSG00000241612 0 0 0 0 0 0 0 0 1
ENSG00000241627 0 0 2 0 6 4 4 7 4
ENSG00000241634 2 3 1 3 5 4 7 6 3
ENSG00000241635 0 0 0 0 0 0 0 0 0
ENSG00000241640 0 0 1 0 1 0 0 0 0
ENSG00000241641 0 0 0 0 1 0 1 0 0
ENSG00000241644 1 4 0 4 0 3 0 0 0
ENSG00000241651 0 0 0 0 0 0 3 0 0
ENSG00000241652 0 0 0 0 0 0 0 0 0
ENSG00000241657 0 7 0 7 13 11 10 24 10
ENSG00000241661 0 0 0 0 0 0 0 0 0
ENSG00000241666 10 15 11 7 19 3 16 16 32
ENSG00000241671 0 0 0 0 0 0 0 2 0
ENSG00000241678 0 0 3 0 1 2 1 3 0
ENSG00000241679 0 0 0 0 0 0 0 0 2
ENSG00000241680 0 0 0 0 0 0 0 0 0
ENSG00000241685 220 287 354 241 331 158 246 478 204
ENSG00000241693 0 0 0 0 0 0 0 0 1
ENSG00000241697 9 9 3 0 0 9 0 0 0
ENSG00000241717 2 0 4 0 1 0 0 8 0
ENSG00000241721 5 4 1 1 0 1 0 0 0
ENSG00000241723 2 0 10 1 2 0 10 7 0
ENSG00000241728 0 0 0 1 0 6 9 0 2
ENSG00000241735 3 0 3 0 0 0 0 3 0
ENSG00000241738 2 8 1 6 20 0 14 12 9
ENSG00000241739 0 0 0 0 0 0 0 1 1
ENSG00000241741 62 90 56 152 134 21 33 140 67
ENSG00000241746 0 0 1 0 1 0 1 0 0
ENSG00000241755 0 0 1 0 0 39 0 1 0
ENSG00000241756 0 0 2 0 0 0 0 0 0
ENSG00000241764 9 14 6 7 8 3 10 7 6
ENSG00000241765 0 0 0 0 5 0 0 0 0
ENSG00000241769 10 49 21 24 8 7 22 37 46
ENSG00000241772 4 4 21 7 33 9 18 9 8
ENSG00000241782 0 4 1 2 5 1 0 10 3
ENSG00000241785 0 0 0 0 0 1 7 0 0
ENSG00000241790 0 2 0 0 3 0 0 9 0
ENSG00000241808 0 0 0 0 0 0 0 0 0
ENSG00000241809 0 2 2 0 0 0 0 1 0
ENSG00000241825 0 0 0 0 0 0 0 0 0
ENSG00000241828 0 0 5 0 0 0 0 0 0
ENSG00000241837 305 346 266 372 474 217 375 569 364
ENSG00000241838 0 1 0 0 0 0 0 7 0
ENSG00000241839 452 785 928 965 1160 932 1044 1660 957
ENSG00000241846 0 0 0 4 0 0 1 0 0
ENSG00000241852 41 55 32 49 45 33 78 40 44
ENSG00000241859 31 0 0 29 0 0 32 25 25
ENSG00000241860 591 298 611 210 433 87 323 1136 346
ENSG00000241868 0 0 3 0 0 0 1 2 4
ENSG00000241878 320 464 420 259 432 323 328 685 411
ENSG00000241884 2 4 1 0 0 0 0 2 4
ENSG00000241886 1 0 4 0 0 1 4 0 0
ENSG00000241889 0 0 1 2 0 1 1 0 0
ENSG00000241890 0 0 0 0 4 0 0 3 0
ENSG00000241907 1 2 2 0 4 0 0 1 1
ENSG00000241917 0 0 2 0 0 0 0 0 0
ENSG00000241923 6 12 11 11 17 2 3 11 20
ENSG00000241933 0 0 0 0 0 0 0 0 0
ENSG00000241935 0 0 0 0 0 0 0 0 0
ENSG00000241939 2 1 7 0 3 0 0 12 1
ENSG00000241941 0 0 0 0 0 0 0 0 2
ENSG00000241942 0 0 0 0 1 0 0 0 0
ENSG00000241945 44 160 40 38 5 34 0 114 14
ENSG00000241947 4 4 3 0 2 0 0 0 0
ENSG00000241954 0 2 0 0 0 0 0 0 0
ENSG00000241956 3 0 0 2 1 0 0 1 0
ENSG00000241962 2 0 0 3 3 0 7 6 0
ENSG00000241973 1124 1405 1112 994 1862 780 1303 2241 1339
ENSG00000241975 0 3 6 2 15 1 3 9 3
ENSG00000241981 2 0 0 0 3 0 0 4 2
ENSG00000241983 0 0 0 0 0 0 0 0 1
ENSG00000241984 0 4 1 0 0 3 0 2 0
ENSG00000241990 14 26 14 8 22 13 22 13 21
ENSG00000241997 0 0 0 0 0 0 0 0 0
ENSG00000242014 0 0 0 0 0 0 0 0 0
ENSG00000242017 0 3 0 0 0 0 0 1 4
ENSG00000242019 0 0 1 0 0 3 0 0 0
ENSG00000242028 80 181 86 64 162 61 141 159 82
ENSG00000242048 16 24 26 16 43 17 18 29 18
ENSG00000242049 0 0 0 0 0 0 0 0 0
ENSG00000242052 0 0 0 0 0 4 0 0 0
ENSG00000242060 1 0 1 0 2 0 0 0 0
ENSG00000242061 0 0 0 0 0 0 0 2 0
ENSG00000242062 0 3 2 0 1 0 0 3 0
ENSG00000242067 1 11 1 21 10 1 5 28 9
ENSG00000242068 0 0 0 0 0 0 0 0 0
ENSG00000242071 124 227 131 265 272 105 114 269 204
ENSG00000242073 0 5 4 0 2 16 3 3 5
ENSG00000242076 0 0 0 0 0 64 0 2 0
ENSG00000242082 10 75 11 25 21 0 27 3 18
ENSG00000242083 0 0 0 0 0 0 0 1 0
ENSG00000242085 0 0 0 0 0 0 0 4 0
ENSG00000242086 300 241 289 187 313 200 327 646 185
ENSG00000242087 0 0 0 0 1 0 0 0 0
ENSG00000242088 16 33 13 50 38 9 16 40 31
ENSG00000242094 26 53 75 55 87 20 62 69 27
ENSG00000242100 5 13 8 6 28 2 19 13 8
ENSG00000242110 27 49 26 23 31 30 39 69 40
ENSG00000242113 0 0 0 0 0 0 0 0 0
ENSG00000242114 2 35 15 30 49 23 46 55 39
ENSG00000242125 1281 1635 1211 2337 2167 1042 1102 2495 1638
ENSG00000242134 0 27 0 1 6 3 6 8 2
ENSG00000242142 0 5 4 0 4 12 5 3 4
ENSG00000242154 4 2 1 7 6 0 3 0 0
ENSG00000242159 0 0 0 0 0 0 0 3 0
ENSG00000242163 0 0 0 1 6 0 4 0 0
ENSG00000242169 0 0 0 0 0 0 0 0 0
ENSG00000242170 0 2 0 3 1 0 2 5 0
ENSG00000242175 0 0 0 0 1 0 0 0 0
ENSG00000242193 52 75 82 29 65 9 37 75 61
ENSG00000242197 0 0 3 0 0 0 0 0 0
ENSG00000242199 0 2 2 0 0 0 0 0 0
ENSG00000242206 0 2 0 0 0 0 0 0 0
ENSG00000242207 0 0 0 0 0 0 2 0 0
